time,source,dest,protocol,size,description,website
16.753110615,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=106159 Ack=2011 Win=524288 Len=1448 TSval=474360658 TSecr=1834697248 [TCP segment of a reassembled PDU],github
16.753118380,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=107607 Ack=2011 Win=524288 Len=1448 TSval=474360658 TSecr=1834697248 [TCP segment of a reassembled PDU],github
16.753122998,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=109055 Ack=2011 Win=524288 Len=1448 TSval=474360658 TSecr=1834697248 [TCP segment of a reassembled PDU],github
16.753127397,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=110503 Ack=2011 Win=524288 Len=1448 TSval=474360658 TSecr=1834697248 [TCP segment of a reassembled PDU],github
16.753132246,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=111951 Ack=2011 Win=524288 Len=1448 TSval=474360658 TSecr=1834697248 [TCP segment of a reassembled PDU],github
16.753137185,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=113399 Ack=2011 Win=524288 Len=1448 TSval=474360658 TSecr=1834697248 [TCP segment of a reassembled PDU],github
16.753142054,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=114847 Ack=2011 Win=524288 Len=1448 TSval=474360658 TSecr=1834697248 [TCP segment of a reassembled PDU],github
16.753146462,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=116295 Ack=2011 Win=524288 Len=1448 TSval=474360658 TSecr=1834697248 [TCP segment of a reassembled PDU],github
16.753150710,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=117743 Ack=2011 Win=524288 Len=1448 TSval=474360658 TSecr=1834697248 [TCP segment of a reassembled PDU],github
16.753155159,18.165.83.50,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
16.753159898,18.165.83.50,172.28.0.2,TCP,1418,"443 → 59356 [PSH, ACK] Seq=120639 Ack=2011 Win=524288 Len=1352 TSval=474360658 TSecr=1834697248 [TCP segment of a reassembled PDU]",github
16.753166099,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=121991 Ack=2011 Win=524288 Len=1448 TSval=474360658 TSecr=1834697248 [TCP segment of a reassembled PDU],github
16.753173984,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=123439 Ack=2011 Win=524288 Len=1448 TSval=474360658 TSecr=1834697248 [TCP segment of a reassembled PDU],github
16.753178172,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=124887 Ack=2011 Win=524288 Len=1448 TSval=474360658 TSecr=1834697248 [TCP segment of a reassembled PDU],github
16.753182650,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=126335 Ack=2011 Win=524288 Len=1448 TSval=474360658 TSecr=1834697248 [TCP segment of a reassembled PDU],github
16.753187018,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=127783 Ack=2011 Win=524288 Len=1448 TSval=474360658 TSecr=1834697248 [TCP segment of a reassembled PDU],github
16.753191387,18.165.83.50,172.28.0.2,TCP,1466,"443 → 59356 [PSH, ACK] Seq=129231 Ack=2011 Win=524288 Len=1400 TSval=474360658 TSecr=1834697248 [TCP segment of a reassembled PDU]",github
16.753264904,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=130631 Win=119168 Len=0 TSval=1834697249 TSecr=474360658,github
16.755675488,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=130631 Ack=2011 Win=524288 Len=1448 TSval=474360661 TSecr=1834697249 [TCP segment of a reassembled PDU],github
16.755734598,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=132079 Ack=2011 Win=524288 Len=1448 TSval=474360661 TSecr=1834697249 [TCP segment of a reassembled PDU],github
16.755745779,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=133527 Win=126080 Len=0 TSval=1834697252 TSecr=474360661,github
16.755821321,18.165.83.50,172.28.0.2,TCP,1490,"443 → 59356 [PSH, ACK] Seq=133527 Ack=2011 Win=524288 Len=1424 TSval=474360661 TSecr=1834697249 [TCP segment of a reassembled PDU]",github
16.755875558,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=134951 Win=127232 Len=0 TSval=1834697252 TSecr=474360661,github
16.758009763,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=134951 Ack=2011 Win=524288 Len=1448 TSval=474360663 TSecr=1834697252 [TCP segment of a reassembled PDU],github
16.758055499,18.165.83.50,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
16.758061981,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=137847 Ack=2011 Win=524288 Len=1448 TSval=474360663 TSecr=1834697252 [TCP segment of a reassembled PDU],github
16.758066489,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=139295 Ack=2011 Win=524288 Len=1448 TSval=474360663 TSecr=1834697252 [TCP segment of a reassembled PDU],github
16.758071088,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=140743 Ack=2011 Win=524288 Len=1448 TSval=474360663 TSecr=1834697252 [TCP segment of a reassembled PDU],github
16.758075877,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=142191 Ack=2011 Win=524288 Len=1448 TSval=474360663 TSecr=1834697252 [TCP segment of a reassembled PDU],github
16.758080265,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=143639 Ack=2011 Win=524288 Len=1448 TSval=474360663 TSecr=1834697252 [TCP segment of a reassembled PDU],github
16.758084774,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=145087 Ack=2011 Win=524288 Len=1448 TSval=474360663 TSecr=1834697252 [TCP segment of a reassembled PDU],github
16.758089202,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=146535 Ack=2011 Win=524288 Len=1448 TSval=474360663 TSecr=1834697252 [TCP segment of a reassembled PDU],github
16.758094141,18.165.83.50,172.28.0.2,TCP,1434,"443 → 59356 [PSH, ACK] Seq=147983 Ack=2011 Win=524288 Len=1368 TSval=474360663 TSecr=1834697252 [TCP segment of a reassembled PDU]",github
16.758098560,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=149351 Ack=2011 Win=524288 Len=1448 TSval=474360663 TSecr=1834697252 [TCP segment of a reassembled PDU],github
16.758102677,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=150799 Ack=2011 Win=524288 Len=1448 TSval=474360663 TSecr=1834697252 [TCP segment of a reassembled PDU],github
16.758106504,18.165.83.50,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
16.758110592,18.165.83.50,172.28.0.2,TCP,1482,"443 → 59356 [PSH, ACK] Seq=153695 Ack=2011 Win=524288 Len=1416 TSval=474360663 TSecr=1834697252 [TCP segment of a reassembled PDU]",github
16.758146965,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=155111 Win=113408 Len=0 TSval=1834697254 TSecr=474360663,github
16.758519323,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=155111 Ack=2011 Win=524288 Len=1448 TSval=474360664 TSecr=1834697252 [TCP segment of a reassembled PDU],github
16.758563186,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=156559 Ack=2011 Win=524288 Len=1448 TSval=474360664 TSecr=1834697252 [TCP segment of a reassembled PDU],github
16.758570179,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=158007 Win=126080 Len=0 TSval=1834697255 TSecr=474360664,github
16.758618810,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=158007 Ack=2011 Win=524288 Len=1448 TSval=474360664 TSecr=1834697252 [TCP segment of a reassembled PDU],github
16.758679333,18.165.83.50,172.28.0.2,TLSv1.3,1514,"Application Data, Application Data",github
16.758684162,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=160903 Win=126080 Len=0 TSval=1834697255 TSecr=474360664,github
16.758693931,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=160903 Ack=2011 Win=524288 Len=1448 TSval=474360664 TSecr=1834697252 [TCP segment of a reassembled PDU],github
16.758699201,18.165.83.50,172.28.0.2,TCP,1466,"443 → 59356 [PSH, ACK] Seq=162351 Ack=2011 Win=524288 Len=1400 TSval=474360664 TSecr=1834697252 [TCP segment of a reassembled PDU]",github
16.758752070,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=163751 Win=124928 Len=0 TSval=1834697255 TSecr=474360664,github
16.759330594,18.165.83.50,172.28.0.2,TLSv1.3,1514,"Application Data, Application Data",github
16.759374687,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=165199 Ack=2011 Win=524288 Len=1448 TSval=474360665 TSecr=1834697254 [TCP segment of a reassembled PDU],github
16.759385066,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=166647 Win=126080 Len=0 TSval=1834697256 TSecr=474360665,github
16.759439308,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=166647 Ack=2011 Win=524288 Len=1448 TSval=474360665 TSecr=1834697254 [TCP segment of a reassembled PDU],github
16.759447844,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=168095 Ack=2011 Win=524288 Len=1448 TSval=474360665 TSecr=1834697254 [TCP segment of a reassembled PDU],github
16.759454677,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=169543 Ack=2011 Win=524288 Len=1448 TSval=474360665 TSecr=1834697254 [TCP segment of a reassembled PDU],github
16.759461950,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=170991 Ack=2011 Win=524288 Len=1448 TSval=474360665 TSecr=1834697254 [TCP segment of a reassembled PDU],github
16.759467982,18.165.83.50,172.28.0.2,TLSv1.3,1458,"Application Data, Application Data",github
16.759532322,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=173831 Win=120320 Len=0 TSval=1834697256 TSecr=474360665,github
16.760338082,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=173831 Ack=2011 Win=524288 Len=1448 TSval=474360666 TSecr=1834697255 [TCP segment of a reassembled PDU],github
16.760384820,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=175279 Ack=2011 Win=524288 Len=1448 TSval=474360666 TSecr=1834697255 [TCP segment of a reassembled PDU],github
16.760394498,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=176727 Win=126080 Len=0 TSval=1834697257 TSecr=474360666,github
16.760439863,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=176727 Ack=2011 Win=524288 Len=1448 TSval=474360666 TSecr=1834697255 [TCP segment of a reassembled PDU],github
16.760444282,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=178175 Win=130176 Len=0 TSval=1834697257 TSecr=474360666,github
16.760484387,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=178175 Ack=2011 Win=524288 Len=1448 TSval=474360666 TSecr=1834697255 [TCP segment of a reassembled PDU],github
16.760489276,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=179623 Win=132992 Len=0 TSval=1834697257 TSecr=474360666,github
16.760524863,18.165.83.50,172.28.0.2,TLSv1.3,1514,"Application Data, Application Data",github
16.760529331,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=181071 Win=135936 Len=0 TSval=1834697257 TSecr=474360666,github
16.760606185,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=181071 Ack=2011 Win=524288 Len=1448 TSval=474360666 TSecr=1834697255 [TCP segment of a reassembled PDU],github
16.760612216,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=182519 Win=138752 Len=0 TSval=1834697257 TSecr=474360666,github
16.760621995,18.165.83.50,172.28.0.2,TCP,1458,"443 → 59356 [PSH, ACK] Seq=182519 Ack=2011 Win=524288 Len=1392 TSval=474360666 TSecr=1834697255 [TCP segment of a reassembled PDU]",github
16.760624499,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=183911 Win=141696 Len=0 TSval=1834697257 TSecr=474360666,github
16.762233726,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=183911 Ack=2011 Win=524288 Len=1448 TSval=474360667 TSecr=1834697257 [TCP segment of a reassembled PDU],github
16.762252411,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=185359 Win=144640 Len=0 TSval=1834697258 TSecr=474360667,github
16.762325297,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=185359 Ack=2011 Win=524288 Len=1448 TSval=474360667 TSecr=1834697257 [TCP segment of a reassembled PDU],github
16.762329926,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=186807 Win=147456 Len=0 TSval=1834697259 TSecr=474360667,github
16.762339384,18.165.83.50,172.28.0.2,TLSv1.3,1514,"Application Data, Application Data",github
16.762342119,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=188255 Win=150400 Len=0 TSval=1834697259 TSecr=474360667,github
16.762348461,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=188255 Ack=2011 Win=524288 Len=1448 TSval=474360667 TSecr=1834697257 [TCP segment of a reassembled PDU],github
16.762350915,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=189703 Win=153344 Len=0 TSval=1834697259 TSecr=474360667,github
16.762356536,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=189703 Ack=2011 Win=524288 Len=1448 TSval=474360667 TSecr=1834697257 [TCP segment of a reassembled PDU],github
16.762358620,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=191151 Win=156160 Len=0 TSval=1834697259 TSecr=474360667,github
16.762368428,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=191151 Ack=2011 Win=524288 Len=1448 TSval=474360667 TSecr=1834697257 [TCP segment of a reassembled PDU],github
16.762371374,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=192599 Win=159104 Len=0 TSval=1834697259 TSecr=474360667,github
16.762402432,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=192599 Ack=2011 Win=524288 Len=1448 TSval=474360667 TSecr=1834697257 [TCP segment of a reassembled PDU],github
16.762406780,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=194047 Win=161920 Len=0 TSval=1834697259 TSecr=474360667,github
16.762439752,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=194047 Ack=2011 Win=524288 Len=1448 TSval=474360667 TSecr=1834697257 [TCP segment of a reassembled PDU],github
16.762444361,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=195495 Win=164864 Len=0 TSval=1834697259 TSecr=474360667,github
16.762452866,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=195495 Ack=2011 Win=524288 Len=1448 TSval=474360667 TSecr=1834697257 [TCP segment of a reassembled PDU],github
16.762455081,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=196943 Win=167808 Len=0 TSval=1834697259 TSecr=474360667,github
16.762460972,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=196943 Ack=2011 Win=524288 Len=1448 TSval=474360667 TSecr=1834697257 [TCP segment of a reassembled PDU],github
16.762463076,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=198391 Win=170624 Len=0 TSval=1834697259 TSecr=474360667,github
16.762468826,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=198391 Ack=2011 Win=524288 Len=1448 TSval=474360667 TSecr=1834697257 [TCP segment of a reassembled PDU],github
16.762470930,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=199839 Win=173568 Len=0 TSval=1834697259 TSecr=474360667,github
16.762476701,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=199839 Ack=2011 Win=524288 Len=1448 TSval=474360667 TSecr=1834697257 [TCP segment of a reassembled PDU],github
16.762478735,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=201287 Win=176512 Len=0 TSval=1834697259 TSecr=474360667,github
16.762488113,18.165.83.50,172.28.0.2,TCP,1410,"443 → 59356 [PSH, ACK] Seq=201287 Ack=2011 Win=524288 Len=1344 TSval=474360667 TSecr=1834697257 [TCP segment of a reassembled PDU]",github
16.762490226,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=202631 Win=178304 Len=0 TSval=1834697259 TSecr=474360667,github
16.762497039,18.165.83.50,172.28.0.2,TLSv1.3,1506,Application Data [TCP segment of a reassembled PDU],github
16.762719767,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=204071 Win=178304 Len=0 TSval=1834697259 TSecr=474360667,github
16.763102449,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=204071 Ack=2011 Win=524288 Len=1448 TSval=474360667 TSecr=1834697257 [TCP segment of a reassembled PDU],github
16.763113399,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=205519 Win=181248 Len=0 TSval=1834697259 TSecr=474360667,github
16.763178622,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=205519 Ack=2011 Win=524288 Len=1448 TSval=474360667 TSecr=1834697257 [TCP segment of a reassembled PDU],github
16.763183220,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=206967 Win=184192 Len=0 TSval=1834697259 TSecr=474360667,github
16.763192387,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=206967 Ack=2011 Win=524288 Len=1448 TSval=474360667 TSecr=1834697257 [TCP segment of a reassembled PDU],github
16.763194932,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=208415 Win=187008 Len=0 TSval=1834697259 TSecr=474360667,github
16.763202547,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=208415 Ack=2011 Win=524288 Len=1448 TSval=474360667 TSecr=1834697257 [TCP segment of a reassembled PDU],github
16.763209329,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=209863 Ack=2011 Win=524288 Len=1448 TSval=474360668 TSecr=1834697257 [TCP segment of a reassembled PDU],github
16.763221973,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=211311 Ack=2011 Win=524288 Len=1448 TSval=474360668 TSecr=1834697257 [TCP segment of a reassembled PDU],github
16.763233284,18.165.83.50,172.28.0.2,TCP,1458,"443 → 59356 [PSH, ACK] Seq=212759 Ack=2011 Win=524288 Len=1392 TSval=474360668 TSecr=1834697257 [TCP segment of a reassembled PDU]",github
16.763288433,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=214151 Win=187008 Len=0 TSval=1834697260 TSecr=474360667,github
16.765313659,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=214151 Ack=2011 Win=524288 Len=1448 TSval=474360670 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.765336672,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=215599 Win=189824 Len=0 TSval=1834697262 TSecr=474360670,github
16.765422383,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=215599 Ack=2011 Win=524288 Len=1448 TSval=474360670 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.765430718,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=217047 Ack=2011 Win=524288 Len=1448 TSval=474360670 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.765436018,18.165.83.50,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
16.765440076,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=219943 Ack=2011 Win=524288 Len=1448 TSval=474360670 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.765444063,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=221391 Ack=2011 Win=524288 Len=1448 TSval=474360670 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.765448251,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=222839 Ack=2011 Win=524288 Len=1448 TSval=474360670 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.765452589,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=224287 Ack=2011 Win=524288 Len=1448 TSval=474360670 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.765456446,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=225735 Ack=2011 Win=524288 Len=1448 TSval=474360670 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.765460694,18.165.83.50,172.28.0.2,TCP,1434,"443 → 59356 [PSH, ACK] Seq=227183 Ack=2011 Win=524288 Len=1368 TSval=474360670 TSecr=1834697260 [TCP segment of a reassembled PDU]",github
16.765488066,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=228551 Ack=2011 Win=524288 Len=1448 TSval=474360670 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.765498535,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=229999 Ack=2011 Win=524288 Len=1448 TSval=474360670 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.765503625,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=231447 Ack=2011 Win=524288 Len=1448 TSval=474360670 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.765508664,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=232895 Ack=2011 Win=524288 Len=1448 TSval=474360670 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.765513483,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=234343 Ack=2011 Win=524288 Len=1448 TSval=474360670 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.765516950,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=228551 Win=180608 Len=0 TSval=1834697262 TSecr=474360670,github
16.765518893,18.165.83.50,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
16.765525907,18.165.83.50,172.28.0.2,TCP,1458,"443 → 59356 [PSH, ACK] Seq=237239 Ack=2011 Win=524288 Len=1392 TSval=474360670 TSecr=1834697260 [TCP segment of a reassembled PDU]",github
16.765689243,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=238631 Win=174848 Len=0 TSval=1834697262 TSecr=474360670,github
16.766155507,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=238631 Ack=2011 Win=524288 Len=1448 TSval=474360671 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.766196183,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=240079 Ack=2011 Win=524288 Len=1448 TSval=474360671 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.766202144,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=241527 Win=188672 Len=0 TSval=1834697262 TSecr=474360671,github
16.766244894,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=241527 Ack=2011 Win=524288 Len=1448 TSval=474360671 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.766251447,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=242975 Ack=2011 Win=524288 Len=1448 TSval=474360671 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.766255424,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=244423 Win=189824 Len=0 TSval=1834697262 TSecr=474360671,github
16.766264020,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=244423 Ack=2011 Win=524288 Len=1448 TSval=474360671 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.766269520,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=245871 Ack=2011 Win=524288 Len=1448 TSval=474360671 TSecr=1834697260 [TCP segment of a reassembled PDU],github
16.766272767,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=247319 Win=189824 Len=0 TSval=1834697263 TSecr=474360671,github
16.766279138,18.165.83.50,172.28.0.2,TLSv1.3,1458,Application Data [TCP segment of a reassembled PDU],github
16.766354901,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=248711 Win=189824 Len=0 TSval=1834697263 TSecr=474360671,github
16.767028343,18.165.83.50,172.28.0.2,TCP,1514,443 → 59356 [ACK] Seq=248711 Ack=2011 Win=524288 Len=1448 TSval=474360672 TSecr=1834697262 [TCP segment of a reassembled PDU],github
16.767078397,18.165.83.50,172.28.0.2,TLSv1.3,1185,"Application Data, Application Data",github
16.767125595,172.28.0.2,18.165.83.50,TCP,66,59356 → 443 [ACK] Seq=2011 Ack=251278 Win=189824 Len=0 TSval=1834697263 TSecr=474360672,github
16.782494823,172.28.0.2,140.82.112.21,TLSv1.3,173,Application Data,github
16.782599019,172.28.0.2,140.82.112.21,TLSv1.3,945,Application Data,github
16.783978034,140.82.112.21,172.28.0.2,TCP,66,443 → 52374 [ACK] Seq=11128 Ack=15104 Win=523296 Len=0 TSval=2220941153 TSecr=2631604575,github
16.799814007,140.82.112.21,172.28.0.2,TLSv1.3,114,Application Data,github
16.799862969,172.28.0.2,140.82.112.21,TCP,66,52374 → 443 [ACK] Seq=15104 Ack=11176 Win=64128 Len=0 TSval=2631604592 TSecr=2220941169,github
16.803518671,140.82.112.21,172.28.0.2,TLSv1.3,546,Application Data,github
16.803536284,172.28.0.2,140.82.112.21,TCP,66,52374 → 443 [ACK] Seq=15104 Ack=11656 Win=64128 Len=0 TSval=2631604596 TSecr=2220941173,github
16.987054304,172.28.0.2,192.168.65.7,DNS,76,Standard query 0xcdd4 A rs.fullstory.com,github
16.987110309,172.28.0.2,35.186.194.58,QUIC,609,"Protected Payload (KP0), DCID=e74fce2ba59ad0f8",github
16.987314061,172.28.0.2,35.186.194.58,QUIC,1399,"Protected Payload (KP0), DCID=e74fce2ba59ad0f8",github
16.987367090,172.28.0.2,35.186.194.58,QUIC,1399,"Protected Payload (KP0), DCID=e74fce2ba59ad0f8",github
